,overall_text,start,end,text,label
945,"In The Court Of Shri Puneet Pahwa 
            Metropolitan Magistrate ­ 01 (N.I. Act)
                  Patiala House Courts : New Delhi



Sh. Paras Bajaj
Through Attorney:
Sanjeev Bajaj,
S­1, Budh Vihar, Phase­1,
New Delhi.
                                                              ....................... Complainant


                                          Vs.


Sh. Manish Tuli,
Proprietor of M/s Chaudhary Associates,
Hotel Eureka Crowne,
4/70, Krishna Market, Saraswati Marg,
W.E.A, Karol Bagh, 
New Delhi. 
                                              ................................Accused



Case Number.                                        :          1149/1 & 1303/1


Date of Institution of Present Case.                :          14.12.2005 & 16.07.2005 
                                                               respectively.



Case No. 1149/1 & 1303/1                                                            Page 1 of 30
 Offence Complained Of.                              :          U/s 138 Ni Act


Plea of the Accused.                                :          Not Guilty


Arguments Heard On.                                 :          27.03.2014


Final Order.                                        :          Convicted


Date of Judgment.                                   :          05.05.2014.



                              - :: Judgment","[21, 47, 145, 379]","[33, 137, 156, 390]","['Puneet Pahwa', 'Metropolitan Magistrate \xad 01 (N.I. Act)\n                  Patiala House Courts : New Delhi', 'Paras Bajaj', 'Manish Tuli']","['JUDGE', 'COURT', 'PETITIONER', 'RESPONDENT']"
946,"1


   In The High Court Of Karnataka At Bangalore
        Dated This The 9Th Day Of August 2012
                       Before
  The Hon'Ble Mr. Justice K.N.Keshavanarayana
                 CRL.A.No.251/2005 (C)

Between:

Annaiah S/o Narayana,
Aged about 26 years,
Residing at Gandatturu Village,
H.D.Kote Taluk,
Mysore District.                         ... Appellant

[By Sri.M.S.Rajendra Prasad, Senior Counsel]


And :

State of Karnataka,
By Beechanahalli Police,
Represented by State Public Prosecutor,
High Court Building,
Bangalore-560 001.                   ... Respondent

[By Sri.G.M.Srinivasa Reddy, Government Pleader]

      This Criminal Appeal is filed under Section 374
Cr.P.C. praying against the judgment dated 17.12.2004
passed by the Presiding Officer, Fast Track Court-III,
Mysore       in      S.C.No.53/2001-convicting       the
appellant/accused for the offence punishable under
Section 376 of Ipc and sentencing him to undergo R.I.
for 7 years and to pay a fine of Rs.30,000 in default to
undergo R.I. for 1 year for the offence punishable under
Section 376 of Ipc.

      This Criminal Appeal coming for hearing on this
day, the court delivered the following:
                              2


                       Judgment
","[14, 153, 223, 378, 424, 591]","[50, 172, 230, 397, 442, 610]","['High Court Of Karnataka At Bangalore', 'K.N.Keshavanarayana', 'Annaiah', 'M.S.Rajendra Prasad', 'State of Karnataka', 'G.M.Srinivasa Reddy']","['COURT', 'JUDGE', 'PETITIONER', 'LAWYER', 'RESPONDENT', 'LAWYER']"
947,"*        In The High Court Of Delhi At New Delhi

                                                          Reserved on: 7th January, 2013
                                                       Pronounced on: 24th January, 2013
+        Crl.A. 605/2012

         Rattan @ Ratan Singh                  ..... Appellant
                     Through: Mr. Atul Kumar, Advocate

                             versus


         State (Govt Of Nct Of Delhi)         ..... Respondent
                       Through: Ms.Rajdipa Behura, App for State

+        Crl.A. 1239/2012

         Bilal                                                    ...... Appellant
                                      Through:   Ms. Saahila Lamba, Adv.

                             versus


         State (Govt Of Nct Of Delhi)            .... Respondent
                       Through: Ms. Rajdipa Behura, App for the State.

         Coram:
         Hon'Ble Mr. Justice G.P.Mittal

                                          Judgment
","[16, 263, 351, 420, 509, 576, 703, 771, 863, 944]","[48, 283, 361, 448, 523, 581, 716, 799, 877, 954]","['High Court Of Delhi At New Delhi', 'Rattan @ Ratan Singh', 'Atul Kumar', 'State (Govt Of Nct Of Delhi)', 'Rajdipa Behura', 'Bilal', 'Saahila Lamba', 'State (Govt Of Nct Of Delhi)', 'Rajdipa Behura', 'G.P.Mittal']","['COURT', 'PETITIONER', 'LAWYER', 'RESPONDENT', 'LAWYER', 'PETITIONER', 'LAWYER', 'RESPONDENT', 'LAWYER', 'JUDGE']"
948,"In The Court Of Sh. Rakesh Syal, Special Judge, (Pc Act) &
          (Cbi)-03, South West District, Dwarka, New Delhi

                                                   Crl. Revision No. 04/14

In re:

Narender Sharma,
S/o Sh. Surender Sharma,
R/o A-66/67, Chanakya Place,
Part - I, 40 Ft. Road,
New Delhi.
                                                       ............... Petitioner

                                 Versus

1. The State,
(N.C.T. of Delhi),
New Delhi.

2. Joginder Kumar,
S/o Sh. Charan Dass,
R/o 189, Ground Floor,
Block-B, Type-A,
Dda Flats, Binda Pur,
New Delhi.
                                                   ............... Respondents

Date of Institution : 02-08-2014
Date on which Order reserved : 01-09-2014
Date on which Order passed : 02-09-2014

                                 Order
","[20, 33, 203, 439, 480]","[31, 117, 218, 474, 494]","['Rakesh Syal', 'Special Judge, (Pc Act) &\n          (Cbi)-03, South West District, Dwarka, New Delhi', 'Narender Sharma', 'State,\n(N.C.T. of Delhi),\nNew Delhi', 'Joginder Kumar']","['JUDGE', 'COURT', 'PETITIONER', 'RESPONDENT', 'RESPONDENT']"
949,"High Court Of Madhya Pradesh : Jabalpur.
                 Writ Petition No.11816/2010(S)

                            Dr. Geeta Rani Gupta

                                      Vs
                        State of M.P. and others.


Present :

Hon'ble Shri Justice K.K. Trivedi. J.



         Shri Siddharth Gulati, learned counsel for the
         petitioner.
         Shri Sanjeev Singh, learned Govt. Advocate for the
         respondent No.1 and 2.
         Shri V.S. Shroti, learned Senior counsel assisted by
         Shri Vikram Johri, for the respondent No.4.




                                 Order
","[0, 122, 205, 265, 299, 376, 468, 530]","[39, 138, 218, 277, 315, 389, 479, 542]","['High Court Of Madhya Pradesh : Jabalpur', 'Geeta Rani Gupta', 'State of M.P.', 'K.K. Trivedi', 'Siddharth Gulati', 'Sanjeev Singh', 'V.S. Shroti', 'Vikram Johri']","['COURT', 'PETITIONER', 'RESPONDENT', 'JUDGE', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER']"
950,"-: 1   :-


       In The Court Of Sh. Sanatan Prasad,
   Civil Judge­04(W), Tis Hazari Courts Delhi.


 Cs No.261/2013


     Sh. Shekhar Kumar,
     S/o Sh. Ganga Ram,
     R/o C­50­A, New Slum Flats,
     Dsidc, Paschim Puri,
     New Delhi - 110063.                            ..... Plaintiff


                  Versus


     Sh. Ganga Ram,
     S/o Sh. Heera Lal,
     R/o C­50­A, New Slum Flats,
     Dsidc, Paschim Puri,
     New Delhi - 110063.                           ..... Defendant



           Suit For Permanent Injunction



Date of Institution                  : 14.11.2011
Date of reserving judgment           : 27.11.2015
Date of Decision                     : 28.11.2015


Present:    Ld. Counsel/(s)  for the parties.
                                -: 2    :-


Judgment","[39, 58, 131, 335]","[53, 100, 144, 344]","['Sanatan Prasad', 'Civil Judge\xad04(W), Tis Hazari Courts Delhi', 'Shekhar Kumar', 'Ganga Ram']","['JUDGE', 'COURT', 'PETITIONER', 'RESPONDENT']"
951,"1                                              Nm-8

Pgk

           In The High Court Of Judicature At Bombay




                                                                             
                           O.O.C.J.




                                                     
                   Notice of Motion No.8 of 2010
                                 In
                        Suit No.16 of 2008




                                                    
Mrs.Havovi Kersi Sethna                ...                ... Plaintiff
        v/s.
Mr.Kersi Gustad Sethna                 ...                ... Defendant




                                           
Mr.Narayan Suvarna i/by Mrs.Ansuya Dutt for Plaintiff.
                           
Ms.Taubon F. Irani for Defendant.
             -----
                          
                                 Coram : Smt.Roshan Dalvi, J.
Date of reserving the order : 14th January 2011
             

Date of pronouncing the order :              28th January 2011
          



Order","[76, 476, 560, 680, 705, 763, 885]","[110, 495, 579, 695, 716, 778, 897]","['High Court Of Judicature At Bombay', 'Havovi Kersi Sethna', 'Kersi Gustad Sethna', 'Narayan Suvarna', 'Ansuya Dutt', 'Taubon F. Irani', 'Roshan Dalvi']","['COURT', 'PETITIONER', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER', 'JUDGE']"
952,"In The High Court Of Kerala At Ernakulam

CRL.A.No. 1070 of 2004()


1. Prakash @ Ajayan,
                      ...  Petitioner

                        Vs



1. State Of Kerala,
                       ...       Respondent

                For Petitioner  :Sri.Shabu Sreedharan

                For Respondent  : No Appearance

The Hon'ble Mr. Justice K.Balakrishnan Nair
The Hon'ble Mr. Justice K.T.Sankaran

 Dated :06/02/2009

 O R D E R
                         K.Balakrishnan Nair &
                              K.T.Sankaran, Jj.
               -------------------------------------------------------------
                     Crl.A.Nos.1070 & 1071 Of 2004
               -------------------------------------------------------------
                     Dated this the 6th February, 2009


                                  Judgment
","[7, 72, 162, 261, 352, 396, 466, 518]","[40, 88, 177, 277, 371, 408, 485, 530]","['High Court Of Kerala At Ernakulam', 'Prakash @ Ajayan', 'State Of Kerala', 'Shabu Sreedharan', 'K.Balakrishnan Nair', 'K.T.Sankaran', 'K.Balakrishnan Nair', 'K.T.Sankaran']","['COURT', 'PETITIONER', 'RESPONDENT', 'LAWYER', 'JUDGE', 'JUDGE', 'JUDGE', 'JUDGE']"
953,"In The High Court Of Kerala At Ernakulam

Crl Rev Pet No. 4126 of 2006(A)


1. Kuriachan Chacko,
                      ...  Petitioner
2. Achamma Chacko,
3. Linu Joy, W/O.Joy John,

                        Vs



1. State Of Kerala,
                       ...       Respondent

                For Petitioner  :Sri.O.V.Maniprasad

                For Respondent  :Public Prosecutor

The Hon'ble Mr. Justice R.Basant

 Dated :19/07/2007

 O R D E R






                            R. Basant, J.

          ------------------------------------------------------

             CRL.R.P.NOs.4126, 4132  4133/2006

                     & 1290, 1291 & 1292/07

           ------------------------------------------------------

             Dated this the  19th  day of July, 2007



                                Order
","[7, 79, 138, 157, 215, 314, 406, 481]","[40, 95, 152, 165, 230, 328, 414, 490]","['High Court Of Kerala At Ernakulam', 'Kuriachan Chacko', 'Achamma Chacko', 'Linu Joy', 'State Of Kerala', 'O.V.Maniprasad', 'R.Basant', 'R. Basant']","['COURT', 'PETITIONER', 'PETITIONER', 'PETITIONER', 'RESPONDENT', 'LAWYER', 'JUDGE', 'JUDGE']"
954,"In The High Court Of Judicature At Madras

Dated :16.04.2012

Coram

The Honourable Mr.Justice M.Venugopal

S.A.No.1597 of 1995

Ramalingam		.... Appellant/Respondent/Plaintiff

						 Vs.

1.Government of Tamil Nadu
   through Collector,
   Thanjavur.

2.The Commissioner,
   Keevalur Panchayat Union,
   Keevalur, Q.M. District.
   		... Respondents/Appellants/Defendants

	Appeal filed under Section 100 of Code of Civil Procedure, against the Judgment and Decree dated 30.09.1993 in A.S.No.233 of 1992 on the file of the Learned Additional District Judge, Nagapattinam, reversing the Judgment and Decree dated 18.09.1990 in O.S.No.214 of 1982 on the file of the Learned District Munsif, Nagapattinam.

		For Appellants		: Mrs.Chitra Sampath

						  For Mr.R.Sunil Kumar
				
		For Respondents		: Mr.Muthiayan

						  Government Advocate

J U D G M E N T
","[7, 95, 129, 190, 260, 730, 761, 804]","[41, 106, 139, 220, 329, 754, 774, 813]","['High Court Of Judicature At Madras', 'M.Venugopal', 'Ramalingam', '1.Government of Tamil Nadu\n   ', 'Commissioner,\n   Keevalur Panchayat Union,\n   Keevalur, Q.M. District', 'Chitra Sampath\n\n\t\t\t\t\t\t  ', 'R.Sunil Kumar', 'Muthiayan']","['COURT', 'JUDGE', 'PETITIONER', 'RESPONDENT', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER']"
955,"1

              In The High Court Of Judicature At Bombay




                                                                                       
                                        O. O. C. J.




                                                               
                Income Tax Appeal (Lodg.) No.2887 Of 2009

    The Commissioner of Income Tax-13
    Ayakar Bhavan, M.K. Road,




                                                              
    Mumbai 400 020.                                               ..Appellant.

                Vs.




                                                 
    Kalpataru Colours and Chemicals
    110, Mandavi Navjivan Bldg., 
    121/127, Kazi Sayyed Street,
    Mumbai 400 003.                                 ..Respondent.
                                   ....
                                
    Mr. Vimal Gupta   with Mr. Suresh Kumar, Ms Padma Divakar,  Mr. 
    A.S. Shivsharan and Mr. D.K. Kamwal for the Appellant.

    Mr.   J.D.   Mistri,   Senior   Advocate     with   Mr.   A.D.   Shetty,   Mr.   R.V. 
            


    Shetty  and Ms. Rita Joshi for the Respondent.
         



                                           .....

                                          Coram : Dr.D.Y.Chandrachud &
                                                         J.P.Devadhar, Jj.
 28 /29 June 2010. 

 Oral Judgment","[24, 338, 623, 869, 892, 909, 934, 958, 1000, 1052, 1075, 1116, 1263, 1338]","[58, 484, 740, 880, 904, 922, 949, 969, 1013, 1065, 1106, 1126, 1278, 1350]","['High Court Of Judicature At Bombay', 'Commissioner of Income Tax-13\n    Ayakar Bhavan, M.K. Road,\n\n\n\n\n                                                              \n    Mumbai 400 020.', 'Kalpataru Colours and Chemicals\n    110, Mandavi Navjivan Bldg., \n    121/127, Kazi Sayyed Street,\n    Mumbai 400 003', 'Vimal Gupta', 'Suresh Kumar', 'Padma Divakar', 'A.S. Shivsharan', 'D.K. Kamwal', 'J.D.   Mistri', 'A.D.   Shetty', 'R.V. \n            \n\n\n    Shetty', 'Rita Joshi', 'D.Y.Chandrachud', 'J.P.Devadhar']","['COURT', 'PETITIONER', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'JUDGE']"
956,"In The Court Of Sh. Ashok Kumar, Mm­07, 
                        South East,  Saket  Courts, New Delhi


Cc No. 349/2/14
U/S 138 Ni Act 

Mr.  Prakash Chand Nimboria
S/o Sh.  Hukam Chand,
R/o Vpo­ Smalaka,
New Delhi.                    .......................Complainant
      Versus 
Mr.   Rahimuddin
Proprietor of R.K. Meet Shop,
At Rz­3/23, Shahnagar,
Manglapuri, Palam,
New Delhi­110045.             .............................. Accused


Offence Complaint off or proved.                                  : Section 138 of Negotiable 
                                                                    Instrument Act. 
Plea of accused                                                   : Pleaded not guilty

Date of Institution                                             :  19.02.2003

Date of Reserving order                                        :  02.05.2014

Final order                                                    :  Convicted

Date of pronouncement                                          : 26.05.2014

Judgment
","[20, 33, 143, 291]","[31, 102, 165, 301]","['Ashok Kumar', 'Mm\xad07, \n                        South East,  Saket  Courts, New Delhi', 'Prakash Chand Nimboria', 'Rahimuddin']","['JUDGE', 'COURT', 'PETITIONER', 'RESPONDENT']"
