,overall_text,start,end,text,label
3162,"In this view, the impugned order of the learned Single Judge and the appellate decision of the Division Bench appointing DIG, CBI to inquire into the matter would not be open to attack for want of sanction under Section 6 of the Act.""","[126, 212]","[129, 221]","['CBI', 'Section 6']","['ORG', 'PROVISION']"
3163,"They are :
1. Bajaj Electricals Limited, Bombay. 

2. Crompton Parkinson Ltd., London. 

3. N. V. Philips, Eindhoven (Holland). 

4. General Electric Co. Ltd., London. 

5. Mazda Lamp Co. Ltd., Liecester, England. 

4.","[14, 41, 54, 79, 92, 107, 118, 133, 160, 173, 194, 205]","[39, 47, 77, 85, 105, 116, 125, 158, 166, 192, 203, 212]","['Bajaj Electricals Limited', 'Bombay', 'Crompton Parkinson Ltd.', 'London', 'N. V. Philips', 'Eindhoven', 'Holland', 'General Electric Co. Ltd.', 'London', 'Mazda Lamp Co. Ltd.', 'Liecester', 'England']","['ORG', 'GPE', 'ORG', 'GPE', 'ORG', 'GPE', 'GPE', 'ORG', 'GPE', 'ORG', 'GPE', 'GPE']"
3164,It does not entitle the appellate court to let in fresh evidence only for the purposes of pronouncement of judgment in a particular way.,[],[],[],[]
3165,"26. PW20 who has worked as Deputy Manager in Canara Bank, Lalbagh West Branch, has admitted in his cross-examination that number of Cheques issued by M/s.Tirumalas were also honoured.","[45, 58, 150]","[56, 65, 163]","['Canara Bank', 'Lalbagh', 'M/s.Tirumalas']","['ORG', 'GPE', 'ORG']"
3166,The Court after discussing in detail the law on passing off action granted injunction in favor of the plaintiff despite the fact that the same trade mark was being used for different goods.,[],[],[],[]
3167,"The Rule 14(b), as it stood prior to amendment contained only Clauses (i), (ii) and (iii).","[4, 62]","[14, 89]","['Rule 14(b)', 'Clauses (i), (ii) and (iii)']","['PROVISION', 'PROVISION']"
3168,"The Joint Secretary (Management Cell), Road Construction Department of Personnel & Administrative Reforms, Government of Bihar, Patna. 

 4. The Secretary, Department of Personnel & Administrative Reforms, Government of Bihar, Patna. 

 5.","[121, 128, 220, 227]","[126, 133, 225, 232]","['Bihar', 'Patna', 'Bihar', 'Patna']","['GPE', 'GPE', 'GPE', 'GPE']"
3169,"The learned Commissioner having held in favour of the applicants/appellants awarded compensation, but the High Court having held in favour of the applicants in all respects had, however, excluded the liability of the Insurance Company on the ground that the contention of deemed transfer of the insurance policy in favour of Jeeva Rathna Setty by virtue of Section 157 of M.V. Act was not actually urged before the Commissioner.","[325, 357, 372]","[343, 368, 380]","['Jeeva Rathna Setty', 'Section 157', 'M.V. Act']","['OTHER_PERSON', 'PROVISION', 'STATUTE']"
3170,"In my view, therefore, the observations relied on cannot be read out of context.",[],[],[],[]
3171,"In the bye laws of Mission/Society, which is called ""Memorandum of Association"" submitted to Registrar along with registration on 2nd July, 1945, it was mentioned that the name and cadre of society is ""Guru Shree Ram Chandra Ji, Fatehgarh, U.P."" who was founder of Sahaj Marg system of attaining spiritual perfection but the society is being founded by Mahatma Ram Chandra Ji of Shahjahanpur.","[130, 213, 229, 240, 353, 379]","[144, 227, 238, 244, 375, 391]","['2nd July, 1945', 'Ram Chandra Ji', 'Fatehgarh', 'U.P.', 'Mahatma Ram Chandra Ji', 'Shahjahanpur']","['DATE', 'OTHER_PERSON', 'GPE', 'GPE', 'OTHER_PERSON', 'GPE']"
3172,"As per statement of (PW3) Praveen, the issue arose between accused appellant No.1 - Rajkumar Kushwaha and deceased Pankaj Panchal.","[26, 84, 115]","[33, 101, 129]","['Praveen', 'Rajkumar Kushwaha', 'Pankaj Panchal']","['WITNESS', 'PETITIONER', 'OTHER_PERSON']"
3173,"Under O. XXI. r. 64 of the Code of Civil Procedure, the executing court may order that any property attached by it and liable to sale or such portion thereof as may seem necessary to satisfy the decree shall be sold.","[6, 27]","[19, 50]","['O. XXI. r. 64', 'Code of Civil Procedure']","['PROVISION', 'STATUTE']"
3174,"In C.A. 933 of 1975 the respondent has been re-employed by the appellant although in his case also we declare, for reasons already given and subject to the same term till his absorption that the retrenchment is invalid.",[3],[19],['C.A. 933 of 1975'],['CASE_NUMBER']
3175,"Alka, the other sister of Mukesh was married to the appellant who was unemployed for the last   2-3 years.","[0, 26]","[4, 32]","['Alka', 'Mukesh']","['OTHER_PERSON', 'OTHER_PERSON']"
3176,"But, on the special facts relating to these components carrying electricity, they held that it was an exceptional case where the Commissioners were right in taking each component separately as each was serving a different purpose and held that each of them was not plant.",[],[],[],[]
3177,"But the enforcement of such rules is a matter between the Government and the management, and a third party, Hr such as a teacher aggrieved by some order of the manage-  ment, cannot derive from the rules any enforceable right against the management on the ground of a breach or non compliance of any of the rules.""",[],[],[],[]
3178,"The two leading decisions are 8 Beng LR 433, a decision of this Court given in 1872 and ILR 35 Mad 1, a decision of the Madras High Court, given in 1910.",[120],[137],['Madras High Court'],['COURT']
3179,"(Per : A. B. Chaudhari, J.)


 1.",[7],[22],['A. B. Chaudhari'],['JUDGE']
3180,"Announced in the open court (M.P. SINGH) Dated: 13.03.2014 SCJ/RC (East) Karkardooma Courts, Delhi","[29, 48, 59]","[39, 58, 98]","['M.P. SINGH', '13.03.2014', 'SCJ/RC (East) Karkardooma Courts, Delhi']","['JUDGE', 'DATE', 'COURT']"
3181,"In recent times, an unhealthy practice has grown up among the members of the Bar to come out with affidavits in support of their clients even without the clients themselves filing affidavits setting out the facts.",[],[],[],[]
3182,"But sub-section (1A) declared that such consequence should not ensue and that though the conditions specified in sub-section (1)(a) were not fulfilled and though the period of eight years had expired before issue of notice, assessment in respect of those assessment years should be liable to be reopened if certain other conditions were fulfilled and notice was issued before 31st March, 1956.","[4, 113, 376]","[20, 131, 392]","['sub-section (1A)', 'sub-section (1)(a)', '31st March, 1956']","['PROVISION', 'PROVISION', 'DATE']"
3183,"Therefore, it is maintained that the infirmity, which was pointed out by the Supreme Court decision in AIR 1967 SC 1616 (supra), still persists.","[77, 103]","[90, 119]","['Supreme Court', 'AIR 1967 SC 1616']","['COURT', 'PRECEDENT']"
3184,It is not that the powers which are to be exercised without regard to the period of limitation are concurrent with those specified in Sections 11 and 11A of the Act.,[134],[153],['Sections 11 and 11A'],['PROVISION']
3185,"A counter-affidavit has been filed by the opposite party stating that he is the Secretary of the Mirza Ghalib College Council, and not the Secretary of any committee appointed by the Council, and he has highest regard for this Court.",[97],[125],['Mirza Ghalib College Council'],['ORG']
3186,Section 129 of the IT Act provides that in such cases the succeeding Officer may continue the proceeding from the stage at which the proceeding was left by his predecessor.,"[0, 19]","[11, 25]","['Section 129', 'IT Act']","['PROVISION', 'STATUTE']"
3187,"Lastly, reliance is placed on the passages occurring at pages 5, 78, 35, 48, 49, 57, 68, 50, 63, 80, 81, 82, 83, 89, 91, 148, 149, 156, 189, 220 and 221 as showing that a political assassination in such circumstances is justified and praise worthy and that even bloody action of revenge against Pakistan and against those who are Pakistanis at heart is justified and would be praiseworthy.",[295],[303],['Pakistan'],['GPE']
3188,The opponent No. 9 Manohar is an ordinary shareholder of the Company.,[19],[26],['Manohar'],['RESPONDENT']
3189,"Pleadings in these cases are, to a certain extent, repetitive and therefore, I will encapsulate the contentions taken up by the petitioners and the respondents, to understand the issues.",[],[],[],[]
3190,"(xv) Fire arm wound of exit on left shoulder belt back, 9.1 cm. away from midline, 1.4 cm. x 1.3 cm. inverted margins.",[],[],[],[]
3191,"In any event, like the decision in K. R. Nagappan (supra) this case also related to section 21 of the NDPS Act.","[35, 84, 102]","[49, 94, 110]","['K. R. Nagappan', 'section 21', 'NDPS Act']","['OTHER_PERSON', 'PROVISION', 'STATUTE']"
3192,Soli J. Sorabjee for the Appellant in CA 2603/80.,[0],[16],['Soli J. Sorabjee'],['OTHER_PERSON']
3193,In our law there are no specific provisions as to strikes or picketing or molestation or watching and besetting etc.,[],[],[],[]
3194,"With respect to the second charge of irregularities in his official duties, the petitioner complains that when he wanted to cross-examine all the five witnesses two of them viz., Sundararn and Subrah-inanyam Sastry, were no; produced for cross-examination, nor any reasons assigned therefor and that a fresh witness, Simhadri, was examined without previous notice to him, which deprived him of an opportunity to effectively cross-examine him.","[179, 193, 317]","[188, 214, 325]","['Sundararn', 'Subrah-inanyam Sastry', 'Simhadri']","['WITNESS', 'WITNESS', 'WITNESS']"
3195,"Written statement was filed on behalf of the respondent No.1 taking the preliminary objections that in case the driver of the alleged offending vehicle was not holding a valid and effective driving license at the time of the accident the respondent No.1 would not be liable to pay any compensation, nor if it is proved that the accident had occurred due to the petitioner's own fault.",[],[],[],[]
3196,"On 04.01.2014, the prosecutrix along with companion Karishma and Purti @ Muskan had gone to the school usually at 10:00 a.m. as she was student of Class-III standard.","[3, 52, 65]","[13, 60, 79]","['04.01.2014', 'Karishma', 'Purti @ Muskan']","['DATE', 'OTHER_PERSON', 'OTHER_PERSON']"
3197,"Coming now to the notification No. 6822-J, dated 20-12-49 accepting the resignation of Mr. N. C. Basu, it states as follows:  
 ""The Governor has been pleased to accept with effect from 16-12-1949, the resignation tendered by Sri Narayan Chandra Basu from membership of the Special Tribunal constituted by the Government of India, War Department Notification No. 1322 dated 23-9 1943, as subsequently amended.""  
 79.","[49, 91, 186, 230, 310, 374]","[57, 101, 196, 250, 329, 383]","['20-12-49', 'N. C. Basu', '16-12-1949', 'Narayan Chandra Basu', 'Government of India', '23-9 1943']","['DATE', 'OTHER_PERSON', 'DATE', 'OTHER_PERSON', 'ORG', 'DATE']"
3198,"Applying a multiplier of 18, chosen by the commission, the total amount payable to the claimants comes to Rs.6,48,000/-.",[],[],[],[]
3199,Needless to emphasise that it is for Parliament to enact any law without infringing any of the provisions of the Constitution and within its legislative competence depending upon the need for such enactment.,"[37, 113]","[47, 125]","['Parliament', 'Constitution']","['ORG', 'STATUTE']"
3200,"On behalf of the State, reliance is placed on (1) Chandragauda Ramgonda Patil and Another V. State of Maharashtra and others 1996(6) SCC 405 (2) Union of India and others v. M.V. Valliappan and others AIR 1999 SC 2526 (3) R.K. Garg V. Union of India and others AIR 1981(4) SCC 675 (4) Kandige Sham Bhat and Ors.","[50, 145, 222, 285]","[144, 217, 280, 302]","['Chandragauda Ramgonda Patil and Another V. State of Maharashtra and others 1996(6) SCC 405 (2)', 'Union of India and others v. M.V. Valliappan and others AIR 1999 SC 2526', 'R.K. Garg V. Union of India and others AIR 1981(4) SCC 675', 'Kandige Sham Bhat']","['PRECEDENT', 'PRECEDENT', 'PRECEDENT', 'OTHER_PERSON']"
3201,"(iv) Because, Indore Development Authority was to act according to directions contained in letter of 26-9-1997.","[14, 101]","[42, 110]","['Indore Development Authority', '26-9-1997']","['ORG', 'DATE']"
3202,The Company carries on business of financing purchases of motor vehicles on the security of those vehicles.,[],[],[],[]
3203,"There were a number of complaints against the plaintiff, when he was the Principal of the Ranchi College, and the Bihar University had requested the Government to recall him from the University service.","[90, 114]","[104, 130]","['Ranchi College', 'Bihar University']","['ORG', 'ORG']"
3204,It could be challenged only before the Supreme Court in an appeal from the final decree.,[39],[52],['Supreme Court'],['COURT']
3205,The proceeding was conducted in presence of Anupam Shukla (PW-2) and Upendra Prasad Gupta (PW-7).,"[44, 69]","[57, 89]","['Anupam Shukla', 'Upendra Prasad Gupta']","['WITNESS', 'WITNESS']"
3206,"He was treated at Magadh Hospital, Patna.","[18, 35]","[33, 40]","['Magadh Hospital', 'Patna']","['ORG', 'GPE']"
3207,"Thereafter, the Additional Public Prosecutor, for the State, tendered into evidence PX, report of the Chemical Examiner, and   closed the same.",[],[],[],[]
3208,"Article 12 of the Constitution provides an inclusive definition of the term 'State' by saying:
 ""In this part, unless the context otherwise requires, 'the State' includes the Government and Parliament of India and the Government and the State Legislature of each of the States and all local or other authorities within the territory of India or under the control of the Government of India.""","[0, 18, 190, 336, 370]","[10, 30, 209, 341, 389]","['Article 12', 'Constitution', 'Parliament of India', 'India', 'Government of India']","['PROVISION', 'STATUTE', 'ORG', 'GPE', 'ORG']"
3209,Notices of demand were issued by the Plaintiff on 22nd November 2005 and on 7th April 2006.,"[50, 76]","[68, 90]","['22nd November 2005', '7th April 2006']","['DATE', 'DATE']"
3210,One envelope through which notice was sent at her Vijay Enclave address has been returned undelivered and the same is available on file.,[],[],[],[]
3211,"V.K. SHALI, J. 

December 22, 2009 KP","[0, 17]","[10, 34]","['V.K. SHALI', 'December 22, 2009']","['JUDGE', 'DATE']"
